timestep,log_probs_mean,log_probs_min,log_probs_max,target_entropy,log_alpha,alpha,entropy_diff,alpha_loss,mu_mean,mu_min,mu_max,log_std_mean,log_std_min,log_std_max
57000,-10.452974319458008,-22.63067626953125,-1.239776611328125,-10.5,-1.1367799043655396,0.32085052132606506,0.04702568054199219,0.05346304550766945,0.06212498992681503,-12.795511245727539,9.429113388061523,0.23829521238803864,-0.6008543372154236,1.823285460472107
57100,-10.309218406677246,-20.727596282958984,-1.0973033905029297,-10.5,-1.1353486776351929,0.3213100731372833,0.1907815933227539,0.21662259101867676,0.017622899264097214,-10.657276153564453,11.88682746887207,0.23380230367183685,-0.6725029945373535,1.672850251197815
57200,-10.325124740600586,-22.160343170166016,-1.9096333980560303,-10.5,-1.1337673664093018,0.32181859016418457,0.17487525939941406,0.19826661050319672,0.07708531618118286,-9.785560607910156,10.92952823638916,0.22514313459396362,-0.7289455533027649,1.3096295595169067
57300,-10.662656784057617,-23.293012619018555,-1.0991947650909424,-10.5,-1.1294852495193481,0.323199599981308,-0.1626567840576172,-0.1837206333875656,0.12857528030872345,-10.843670845031738,11.263335227966309,0.2299790233373642,-0.7931452989578247,1.9324408769607544
57400,-10.51329231262207,-21.24004364013672,-1.8189752101898193,-10.5,-1.1238397359848022,0.3250293731689453,-0.013292312622070312,-0.014937983825802803,0.04755440726876259,-10.681890487670898,12.544007301330566,0.26273640990257263,-1.3069019317626953,1.5983275175094604
57500,-10.577957153320312,-22.97585678100586,-2.3057942390441895,-10.5,-1.115728497505188,0.3276764750480652,-0.0779571533203125,-0.08699454367160797,0.06214876472949982,-10.466288566589355,12.092057228088379,0.24230380356311798,-0.8800646066665649,1.6361546516418457
57600,-10.394145965576172,-22.022441864013672,-2.8002045154571533,-10.5,-1.109863042831421,0.3296041190624237,0.10585403442382812,0.1174984723329544,0.10268731415271759,-10.566909790039062,9.183767318725586,0.24082165956497192,-0.6215519905090332,1.8193410634994507
57700,-10.705451011657715,-21.11423110961914,-1.7826343774795532,-10.5,-1.1071640253067017,0.3304949104785919,-0.20545101165771484,-0.22746382653713226,0.0007156688952818513,-10.172150611877441,9.763666152954102,0.23809175193309784,-0.7518183588981628,1.5398648977279663
57800,-10.389886856079102,-21.97429084777832,-1.3672764301300049,-10.5,-1.1034451723098755,0.3317262530326843,0.11011314392089844,0.12151753157377243,0.024980012327432632,-13.174833297729492,17.093761444091797,0.23928138613700867,-1.3147039413452148,2.0
57900,-10.429126739501953,-21.701215744018555,-2.312407970428467,-10.5,-1.1056121587753296,0.3310081958770752,0.07087326049804688,0.0783596783876419,0.14520175755023956,-10.484513282775879,10.180426597595215,0.25698837637901306,-0.5126028060913086,1.4682245254516602
58000,-10.42261791229248,-25.5904541015625,-1.0306599140167236,-10.5,-1.1059165000915527,0.3309074640274048,0.07738208770751953,0.08557897806167603,-0.005267051979899406,-13.007271766662598,15.995283126831055,0.20843270421028137,-1.1624231338500977,1.7507765293121338
58100,-10.781377792358398,-23.03049087524414,-1.24346923828125,-10.5,-1.1014277935028076,0.33239614963531494,-0.28137779235839844,-0.3098665177822113,0.014306309632956982,-10.313179016113281,12.72948932647705,0.26559603214263916,-0.718864917755127,1.8589471578598022
58200,-10.598247528076172,-25.314910888671875,-1.857087254524231,-10.5,-1.1017731428146362,0.3322813808917999,-0.09824752807617188,-0.10823529213666916,0.056573834270238876,-14.398439407348633,16.221057891845703,0.2417936772108078,-0.8186667561531067,1.8748096227645874
58300,-10.49087905883789,-22.054706573486328,-1.5120975971221924,-10.5,-1.1015479564666748,0.33235618472099304,0.009120941162109375,0.010047095827758312,0.05733015388250351,-9.762116432189941,10.457828521728516,0.21948392689228058,-0.7275314331054688,1.5377182960510254
58400,-10.646456718444824,-21.155441284179688,-0.5680193901062012,-10.5,-1.0963058471679688,0.3341030180454254,-0.14645671844482422,-0.16055499017238617,0.02918863855302334,-9.580747604370117,12.164358139038086,0.23964989185333252,-0.7939504384994507,1.4839723110198975
58500,-10.499374389648438,-21.218212127685547,-1.687116026878357,-10.5,-1.092690110206604,0.33531326055526733,0.0006256103515625,0.0006835499661974609,-0.023008160293102264,-9.955531120300293,11.390317916870117,0.245522141456604,-0.7947995662689209,1.70552659034729
58600,-10.389803886413574,-24.866971969604492,-1.6568883657455444,-10.5,-1.0910760164260864,0.3358549177646637,0.11019611358642578,0.12024910002946854,0.018918117508292198,-11.547282218933105,12.503061294555664,0.20789214968681335,-0.6467587947845459,1.6353263854980469
58700,-10.428028106689453,-22.191932678222656,-1.286816954612732,-10.5,-1.0842622518539429,0.33815115690231323,0.07197189331054688,0.0780445784330368,-0.008649752475321293,-11.774386405944824,12.932595252990723,0.2260887771844864,-0.8272467255592346,1.6815823316574097
58800,-10.779718399047852,-24.27396011352539,-0.9352275133132935,-10.5,-1.0813959836959839,0.3391217887401581,-0.27971839904785156,-0.30246710777282715,0.10430199652910233,-10.583202362060547,12.065430641174316,0.2259742170572281,-0.8673855662345886,1.9694119691848755
58900,-10.583528518676758,-20.728050231933594,-0.89191073179245,-10.5,-1.0827957391738892,0.33864742517471313,-0.08352851867675781,-0.09044847637414932,-0.00481763482093811,-8.386835098266602,7.963205337524414,0.2114814817905426,-0.634818971157074,1.5835145711898804
59000,-10.39604377746582,-20.947011947631836,-1.3640655279159546,-10.5,-1.0811773538589478,0.33919593691825867,0.10395622253417969,0.11240537464618683,0.06659623235464096,-10.08163833618164,11.095102310180664,0.22964482009410858,-0.8491772413253784,1.5138238668441772
59100,-10.602389335632324,-22.064123153686523,-0.7680158615112305,-10.5,-1.0752054452896118,0.341227650642395,-0.10238933563232422,-0.11010490357875824,0.057449717074632645,-11.132760047912598,8.885218620300293,0.22725775837898254,-0.6402998566627502,1.6727311611175537
59200,-10.38369369506836,-20.252262115478516,-2.676861524581909,-10.5,-1.0757569074630737,0.3410395383834839,0.11630630493164062,0.12511767446994781,0.13634322583675385,-9.600722312927246,9.49012565612793,0.23013390600681305,-0.7500705122947693,1.5516302585601807
59300,-10.428788185119629,-25.6663818359375,-1.903678059577942,-10.5,-1.074766993522644,0.34137728810310364,0.0712118148803711,0.07653623819351196,0.0988512933254242,-12.744599342346191,9.56736946105957,0.21305836737155914,-0.8421041965484619,1.4389551877975464
59400,-10.454793930053711,-23.500089645385742,-1.9194897413253784,-10.5,-1.0695958137512207,0.3431471884250641,0.04520606994628906,0.048356011509895325,0.11781422793865204,-9.979689598083496,11.436612129211426,0.23238390684127808,-0.585548996925354,1.362281084060669
59500,-10.559191703796387,-23.638160705566406,-1.5561914443969727,-10.5,-1.0669310092926025,0.34406283497810364,-0.05919170379638672,-0.06315982341766357,0.1369318962097168,-10.239761352539062,10.654149055480957,0.21483325958251953,-0.8196786642074585,1.4733436107635498
59600,-10.556696891784668,-20.453224182128906,-2.3683698177337646,-10.5,-1.0690381526947021,0.34333860874176025,-0.05669689178466797,-0.060609206557273865,0.021437792107462883,-9.577193260192871,10.151729583740234,0.23876163363456726,-0.8859853744506836,1.3982568979263306
59700,-10.727739334106445,-23.809375762939453,-1.33449387550354,-10.5,-1.071970820426941,0.3423331677913666,-0.2277393341064453,-0.24406713247299194,0.013223528861999512,-11.857671737670898,9.256486892700195,0.24663512408733368,-0.8340978026390076,1.896278738975525
59800,-10.572324752807617,-22.661842346191406,-1.5113649368286133,-10.5,-1.0745620727539062,0.34144726395606995,-0.07232475280761719,-0.07770361006259918,0.1437373161315918,-9.015094757080078,9.788390159606934,0.22260825335979462,-0.5956804752349854,1.5636441707611084
59900,-10.505268096923828,-21.482995986938477,-2.182889223098755,-10.5,-1.076488733291626,0.3407900333404541,-0.005268096923828125,-0.005671297665685415,0.1015460193157196,-9.553323745727539,11.791698455810547,0.21406151354312897,-0.6941624879837036,1.5431162118911743
60000,-10.597275733947754,-23.185039520263672,-1.6988388299942017,-10.5,-1.0726879835128784,0.3420877754688263,-0.0972757339477539,-0.10434232652187347,0.12533017992973328,-11.4518461227417,11.456836700439453,0.24303969740867615,-0.6513074636459351,1.7271710634231567
60100,-10.7277250289917,-20.781038284301758,-3.167538642883301,-10.5,-1.0698336362838745,0.3430655896663666,-0.22772502899169922,-0.243631511926651,0.05177374929189682,-9.509573936462402,10.281159400939941,0.23140667378902435,-0.5478797554969788,1.3974454402923584
60200,-10.412631034851074,-21.41708755493164,-1.8854180574417114,-10.5,-1.062846302986145,0.3454711139202118,0.08736896514892578,0.09287447482347488,0.05243157967925072,-10.42014217376709,10.99393367767334,0.2046910673379898,-0.6409674286842346,1.4528791904449463
60300,-10.186874389648438,-21.97866439819336,-1.9972116947174072,-10.5,-1.0609732866287231,0.3461187779903412,0.3131256103515625,0.33223530650138855,0.1990317404270172,-10.433778762817383,11.620908737182617,0.20435106754302979,-0.7572794556617737,1.7262672185897827
60400,-10.434290885925293,-23.023773193359375,-2.0033204555511475,-10.5,-1.0593273639678955,0.3466889262199402,0.06570911407470703,0.06960361450910568,0.09402994066476822,-11.319123268127441,11.772963523864746,0.21132342517375946,-0.9570524096488953,1.6634752750396729
60500,-10.514891624450684,-23.333032608032227,-2.2016422748565674,-10.5,-1.0606074333190918,0.3462454378604889,-0.014891624450683594,-0.015793228521943092,0.14932841062545776,-10.424580574035645,10.256332397460938,0.24340157210826874,-1.036607265472412,1.780869483947754
60600,-10.540751457214355,-26.62009048461914,-2.030384063720703,-10.5,-1.0612906217575073,0.34600895643234253,-0.04075145721435547,-0.043249983340501785,0.11997543275356293,-9.65241813659668,11.50506591796875,0.20352691411972046,-0.6989224553108215,1.4121936559677124
60700,-10.451383590698242,-21.201438903808594,-1.5743615627288818,-10.5,-1.062569260597229,0.3455668091773987,0.04861640930175781,0.0516589991748333,0.048951081931591034,-10.699137687683105,10.172440528869629,0.2208406925201416,-0.8673632740974426,1.798585057258606
60800,-10.342178344726562,-21.740848541259766,-1.9604568481445312,-10.5,-1.0614620447158813,0.345949649810791,0.1578216552734375,0.1675368845462799,0.05408018082380295,-9.257197380065918,11.80820083618164,0.21055635809898376,-0.5771471858024597,1.8520628213882446
60900,-10.554083824157715,-23.896251678466797,-2.027655601501465,-10.5,-1.0591084957122803,0.34676480293273926,-0.054083824157714844,-0.05728017911314964,0.08042626082897186,-9.615252494812012,10.365377426147461,0.20854376256465912,-0.6902661919593811,1.6918375492095947
61000,-10.659086227416992,-22.635520935058594,-2.6131184101104736,-10.5,-1.0579506158828735,0.3471665382385254,-0.1590862274169922,-0.16832880675792694,0.0007692556246183813,-12.346006393432617,11.352703094482422,0.22247399389743805,-0.8232721090316772,1.9749934673309326
61100,-10.553600311279297,-21.71063995361328,-2.380655288696289,-10.5,-1.0544863939285278,0.348371297121048,-0.053600311279296875,-0.05652293935418129,0.1166316494345665,-13.131060600280762,14.535961151123047,0.22077077627182007,-0.833405077457428,1.8999264240264893
61200,-10.350509643554688,-21.017196655273438,-1.0954946279525757,-10.5,-1.0569746494293213,0.3475055396556854,0.1494903564453125,0.15801554918289185,0.04434797912836075,-10.282642364501953,9.535552024841309,0.16772133111953735,-0.7895011305809021,1.3903523683547974
61300,-10.496480941772461,-21.806760787963867,-1.134077787399292,-10.5,-1.056199312210083,0.34777507185935974,0.0035190582275390625,0.0037166501861065626,0.12335183471441269,-8.852962493896484,9.95642375946045,0.20568308234214783,-0.8577991724014282,1.5133570432662964
61400,-10.599527359008789,-22.038835525512695,0.0,-10.5,-1.054456114768982,0.34838181734085083,-0.09952735900878906,-0.10492905229330063,0.04182082414627075,-10.656294822692871,9.637768745422363,0.2271028459072113,-0.7127346992492676,1.411815881729126
61500,-10.54509162902832,-21.30532455444336,-2.667837381362915,-10.5,-1.0556544065475464,0.3479646146297455,-0.04509162902832031,-0.04760418087244034,0.06974725425243378,-9.732717514038086,10.089746475219727,0.21057505905628204,-0.5982595682144165,1.4264819622039795
61600,-10.333662033081055,-22.757413864135742,-2.232545852661133,-10.5,-1.0491737127304077,0.3502269983291626,0.1663379669189453,0.174544095993042,0.07865425944328308,-10.815178871154785,10.188776969909668,0.1926397681236267,-0.8625620603561401,1.7767854928970337
61700,-10.343385696411133,-23.783435821533203,-1.9236690998077393,-10.5,-1.0444971323013306,0.35186871886253357,0.1566143035888672,0.16360585391521454,0.07400989532470703,-9.930087089538574,10.173638343811035,0.2187875658273697,-0.6410026550292969,1.404597520828247
61800,-10.5977783203125,-21.700109481811523,-1.4092309474945068,-10.5,-1.0465766191482544,0.35113778710365295,-0.0977783203125,-0.102336585521698,0.0630205050110817,-11.602852821350098,11.445725440979004,0.20987454056739807,-0.911726713180542,1.498626708984375
61900,-10.610326766967773,-20.524805068969727,-2.9059672355651855,-10.5,-1.0451631546020508,0.3516344428062439,-0.11032676696777344,-0.11529292911291122,0.12210322916507721,-10.583817481994629,9.09021282196045,0.22044384479522705,-0.7411664128303528,1.420285940170288
62000,-10.51569652557373,-23.32697296142578,-1.3447351455688477,-10.5,-1.0438896417617798,0.3520825505256653,-0.01569652557373047,-0.016387861222028732,0.10734846442937851,-9.652594566345215,10.500676155090332,0.18874488770961761,-0.7692388296127319,1.4323031902313232
62100,-10.377695083618164,-22.4156494140625,-1.4269496202468872,-10.5,-1.0356299877166748,0.35500267148017883,0.12230491638183594,0.12668025493621826,0.04117392376065254,-10.865438461303711,11.437915802001953,0.20382694900035858,-0.7054075002670288,1.5825389623641968
62200,-10.537595748901367,-20.886306762695312,-1.4266573190689087,-10.5,-1.0300776958465576,0.35697922110557556,-0.03759574890136719,-0.03872727230191231,-0.05684380978345871,-12.387090682983398,9.597480773925781,0.21164213120937347,-0.8418154716491699,1.5440484285354614
62300,-10.466946601867676,-20.398427963256836,-1.6498231887817383,-10.5,-1.0275834798812866,0.3578707277774811,0.03305339813232422,0.03396482393145561,0.1644434779882431,-10.516566276550293,10.601415634155273,0.2510893642902374,-1.0009608268737793,1.49755859375
62400,-10.496322631835938,-20.94451141357422,0.0,-10.5,-1.028171181678772,0.3576604723930359,0.0036773681640625,0.0037806343752890825,0.06938404589891434,-9.234012603759766,11.66797924041748,0.21119698882102966,-0.6689022183418274,1.6056259870529175
62500,-10.523408889770508,-21.585739135742188,-2.3236465454101562,-10.5,-1.0315356254577637,0.3564591705799103,-0.023408889770507812,-0.024147894233465195,0.10151583701372147,-9.5869779586792,10.183197021484375,0.19925397634506226,-1.3901805877685547,1.4783899784088135
62600,-10.425052642822266,-21.483915328979492,-1.3103907108306885,-10.5,-1.0347951650619507,0.355299174785614,0.07494735717773438,0.07755780220031738,0.08675234019756317,-12.003238677978516,11.911005020141602,0.2057444006204605,-0.8466396927833557,1.5662041902542114
62700,-10.40506362915039,-22.39156723022461,-2.19669771194458,-10.5,-1.0360126495361328,0.3548668324947357,0.09493637084960938,0.09835346788167953,0.047277890145778656,-10.461125373840332,10.840601921081543,0.19316591322422028,-0.8306608200073242,1.4520341157913208
62800,-10.58452033996582,-19.74382781982422,-2.13986873626709,-10.5,-1.0390117168426514,0.35380417108535767,-0.08452033996582031,-0.08780703693628311,0.09786264598369598,-9.593167304992676,12.085382461547852,0.24407868087291718,-0.7851513624191284,1.5848262310028076
62900,-10.425376892089844,-20.99394416809082,-1.6290124654769897,-10.5,-1.0388514995574951,0.35386085510253906,0.07462310791015625,0.07752826809883118,0.08796555548906326,-13.752822875976562,10.215002059936523,0.2181777060031891,-0.7504957914352417,1.680201530456543
63000,-10.406654357910156,-23.921611785888672,-1.3158799409866333,-10.5,-1.0351852178573608,0.35516059398651123,0.09334564208984375,0.09664470702409744,0.1395026594400406,-10.316911697387695,10.679301261901855,0.2182627171278,-0.5184199810028076,1.5986829996109009
63100,-10.365324974060059,-23.771686553955078,-0.3027925491333008,-10.5,-1.0317286252975464,0.3563903570175171,0.1346750259399414,0.1389435976743698,0.057244062423706055,-9.993362426757812,10.469989776611328,0.22501343488693237,-0.7000576257705688,1.4374654293060303
63200,-10.636268615722656,-21.41335105895996,-0.4642828702926636,-10.5,-1.0313926935195923,0.35651013255119324,-0.13626861572265625,-0.1405467540025711,0.07790171355009079,-9.73846435546875,11.188873291015625,0.22034795582294464,-0.6536267399787903,1.7405816316604614
63300,-10.525075912475586,-20.492645263671875,-1.715711236000061,-10.5,-1.0269778966903687,0.35808753967285156,-0.025075912475585938,-0.0257569570094347,0.06324006617069244,-10.493075370788574,10.78888988494873,0.19804039597511292,-0.6395788192749023,1.5815696716308594
63400,-10.430730819702148,-21.913013458251953,-2.1171200275421143,-10.5,-1.024012565612793,0.3591509461402893,0.06926918029785156,0.0709381252527237,0.04146908223628998,-11.4148530960083,9.788881301879883,0.22250057756900787,-0.8227166533470154,1.5600144863128662
63500,-10.350218772888184,-22.665767669677734,-1.6138761043548584,-10.5,-1.0259840488433838,0.35844358801841736,0.1497812271118164,0.15366533398628235,0.025066625326871872,-13.5177001953125,9.250858306884766,0.20544111728668213,-0.9278219938278198,1.7866708040237427
63600,-10.620159149169922,-19.899642944335938,-2.4249637126922607,-10.5,-1.0294897556304932,0.3571891784667969,-0.12015914916992188,-0.12369731068611145,0.08399147540330887,-13.194916725158691,10.305000305175781,0.2169187217950821,-0.6990299820899963,1.79508376121521
63700,-10.38984489440918,-22.579666137695312,-1.1462619304656982,-10.5,-1.0280776023864746,0.35769394040107727,0.11015510559082031,0.11326199769973755,0.059939682483673096,-9.904751777648926,11.442099571228027,0.21374580264091492,-0.7741813659667969,1.5303175449371338
63800,-10.387253761291504,-21.94835662841797,-1.7675020694732666,-10.5,-1.0207922458648682,0.3603093922138214,0.1127462387084961,0.11509872227907181,-0.06041286140680313,-11.540477752685547,9.989848136901855,0.22965626418590546,-0.6613951921463013,1.5740464925765991
63900,-10.603340148925781,-21.198522567749023,-1.6220197677612305,-10.5,-1.016613245010376,0.3618182837963104,-0.10334014892578125,-0.10505305975675583,0.09571165591478348,-11.507267951965332,10.802983283996582,0.2113192230463028,-0.6454933881759644,1.5370560884475708
64000,-10.515068054199219,-21.918216705322266,-2.118368625640869,-10.5,-1.011207103729248,0.36377960443496704,-0.01506805419921875,-0.01523677259683609,0.1242733970284462,-10.727407455444336,10.15213680267334,0.20552338659763336,-0.7234615087509155,1.6933618783950806
64100,-10.18886947631836,-19.61206817626953,-1.3498787879943848,-10.5,-1.0091850757598877,0.36451593041419983,0.3111305236816406,0.3140479624271393,0.016623545438051224,-13.733719825744629,11.958107948303223,0.17242951691150665,-1.0065577030181885,1.8529489040374756
64200,-10.380058288574219,-20.283109664916992,-1.7325828075408936,-10.5,-1.0021727085113525,0.36708101630210876,0.11994171142578125,0.12021120637655258,0.0892801508307457,-12.949273109436035,11.691507339477539,0.2179805189371109,-1.0043593645095825,1.8061362504959106
64300,-10.529327392578125,-20.413360595703125,-1.7825367450714111,-10.5,-1.003046989440918,0.3667602241039276,-0.029327392578125,-0.029414890334010124,0.04310354217886925,-11.803942680358887,13.041831016540527,0.25783345103263855,-0.6777327656745911,1.8706434965133667
64400,-10.529977798461914,-21.842283248901367,-3.0382916927337646,-10.5,-1.0067895650863647,0.3653901517391205,-0.029977798461914062,-0.03017844632267952,0.06520690023899078,-9.78150749206543,10.736614227294922,0.22753970324993134,-0.6653627157211304,1.3259879350662231
64500,-10.581308364868164,-22.946706771850586,-1.2782624959945679,-10.5,-1.0087558031082153,0.3646724224090576,-0.08130836486816406,-0.08202047646045685,0.11656294763088226,-12.117729187011719,13.729103088378906,0.22588925063610077,-0.8849163055419922,1.8388289213180542
64600,-10.52752685546875,-20.789247512817383,-1.1343040466308594,-10.5,-1.0096439123153687,0.36434870958328247,-0.02752685546875,-0.027791563421487808,0.05498571693897247,-9.020485877990723,12.810445785522461,0.20304614305496216,-0.6877272129058838,1.9789661169052124
64700,-10.541627883911133,-21.026174545288086,-2.6175503730773926,-10.5,-1.0073829889297485,0.3651733994483948,-0.04162788391113281,-0.041940897703170776,0.05565914139151573,-9.65379524230957,10.061298370361328,0.23190099000930786,-0.6797906756401062,1.6188478469848633
64800,-10.613893508911133,-24.75734519958496,-2.442011594772339,-10.5,-1.0014890432357788,0.3673320710659027,-0.11389350891113281,-0.11407424509525299,0.00909454096108675,-10.788413047790527,11.923044204711914,0.2131839096546173,-0.8221388459205627,1.7853819131851196
64900,-10.341338157653809,-24.23937225341797,-1.2812511920928955,-10.5,-1.0015605688095093,0.36730578541755676,0.1586618423461914,0.15891969203948975,0.04761859029531479,-10.886423110961914,10.49125862121582,0.17689980566501617,-1.060287594795227,1.5948370695114136
65000,-10.695906639099121,-28.966733932495117,-2.0600852966308594,-10.5,-0.9979004263877869,0.3686526417732239,-0.1959066390991211,-0.1954868733882904,0.013494114391505718,-10.758322715759277,10.118327140808105,0.2347983866930008,-0.6986587047576904,1.9028351306915283
65100,-10.601734161376953,-24.58077621459961,-1.862483263015747,-10.5,-0.9964665770530701,0.36918163299560547,-0.10173416137695312,-0.10138112306594849,0.09366721659898758,-12.677552223205566,9.114845275878906,0.21522127091884613,-0.9273109436035156,1.7196786403656006
65200,-10.719388961791992,-22.392824172973633,-1.2452349662780762,-10.5,-0.9998975992202759,0.36791712045669556,-0.2193889617919922,-0.2193211168050766,-0.060957398265600204,-9.921609878540039,10.084305763244629,0.23798200488090515,-0.6455556750297546,1.8110367059707642
65300,-10.361467361450195,-21.192638397216797,-1.4190024137496948,-10.5,-1.0072382688522339,0.36522623896598816,0.1385326385498047,0.1395353525876999,0.11317489296197891,-11.846674919128418,13.29599666595459,0.21894033253192902,-0.9094133377075195,1.6506973505020142
65400,-10.385455131530762,-23.565250396728516,-1.4991158246994019,-10.5,-1.009139060974121,0.3645326793193817,0.11454486846923828,0.1156005933880806,0.040506456047296524,-13.925565719604492,10.0170259475708,0.2170947939157486,-0.9344881772994995,1.7680777311325073
65500,-10.163047790527344,-21.35152816772461,-2.2447562217712402,-10.5,-1.0068224668502808,0.36537814140319824,0.33695220947265625,0.33929041028022766,0.06369674205780029,-8.9412202835083,11.370426177978516,0.2137024849653244,-0.7147932648658752,1.7617722749710083
65600,-10.574773788452148,-19.500621795654297,-2.362196445465088,-10.5,-1.0022170543670654,0.36706477403640747,-0.07477378845214844,-0.07495096325874329,0.11380431056022644,-12.520978927612305,10.401982307434082,0.23922504484653473,-0.649041473865509,1.749049186706543
65700,-10.668837547302246,-23.438888549804688,-0.5534124374389648,-10.5,-1.0005524158477783,0.3676762878894806,-0.1688375473022461,-0.1689286231994629,0.0739421620965004,-10.99170970916748,10.115501403808594,0.21023832261562347,-0.858771562576294,1.4038734436035156
65800,-10.573209762573242,-21.873088836669922,-1.4668129682540894,-10.5,-0.9947776794433594,0.36980563402175903,-0.07320976257324219,-0.07283370941877365,-0.0002881327527575195,-11.915629386901855,9.662647247314453,0.23441942036151886,-0.6105883121490479,1.504583477973938
65900,-10.217157363891602,-20.539777755737305,-0.4495665729045868,-10.5,-0.9891032576560974,0.371910035610199,0.28284263610839844,0.2798440456390381,0.09488291293382645,-8.987117767333984,11.119668960571289,0.21480049192905426,-1.3777852058410645,1.5389223098754883
66000,-10.569491386413574,-19.282485961914062,-1.4399237632751465,-10.5,-0.9818530678749084,0.37461626529693604,-0.06949138641357422,-0.0682433545589447,0.00813149381428957,-10.300928115844727,10.343509674072266,0.19858111441135406,-0.840490996837616,1.7248132228851318
66100,-10.572641372680664,-23.666248321533203,-0.9035435914993286,-10.5,-0.9744882583618164,0.3773854374885559,-0.07264137268066406,-0.07079193741083145,0.023580210283398628,-15.601130485534668,15.912735939025879,0.21436092257499695,-0.4975612759590149,2.0
66200,-10.505460739135742,-21.746437072753906,-2.1269314289093018,-10.5,-0.9723751544952393,0.3781837224960327,-0.0054607391357421875,-0.005310337990522385,0.05400151014328003,-11.135102272033691,12.921428680419922,0.20903383195400238,-0.9843608140945435,1.6272472143173218
66300,-10.410099029541016,-21.28085708618164,-1.8791790008544922,-10.5,-0.9758973121643066,0.3768540322780609,0.08990097045898438,0.08773484081029892,-0.02404773235321045,-14.138349533081055,11.183582305908203,0.22360970079898834,-0.6575255393981934,1.9119800329208374
66400,-10.41305923461914,-20.495878219604492,-1.1458938121795654,-10.5,-0.9767115116119385,0.37654736638069153,0.08694076538085938,0.08491060137748718,0.08399687707424164,-12.073554039001465,10.873146057128906,0.18906444311141968,-0.7500492334365845,1.5174100399017334
66500,-10.366887092590332,-24.9195613861084,-0.3840608596801758,-10.5,-0.9759864211082458,0.37682047486305237,0.13311290740966797,0.12993818521499634,0.043485745787620544,-16.939817428588867,16.486215591430664,0.23462003469467163,-0.7778497338294983,2.0
66600,-10.611886978149414,-21.027729034423828,-0.5684272050857544,-10.5,-0.9748173356056213,0.3772612512111664,-0.11188697814941406,-0.10907010734081268,-0.039436694234609604,-10.384783744812012,9.750710487365723,0.22154179215431213,-0.8617680072784424,1.4467194080352783
66700,-10.761955261230469,-19.063718795776367,-1.6657601594924927,-10.5,-0.9730443954467773,0.37793073058128357,-0.26195526123046875,-0.2549053728580475,-0.02312777377665043,-10.759742736816406,10.462973594665527,0.21397364139556885,-0.9538588523864746,1.6369494199752808
66800,-10.341126441955566,-21.82522964477539,-1.0450122356414795,-10.5,-0.9720068573951721,0.3783230185508728,0.1588735580444336,0.15442852675914764,0.035234805196523666,-9.98619270324707,10.008452415466309,0.21615596115589142,-0.8022074699401855,1.7091890573501587
66900,-10.622516632080078,-23.486291885375977,-0.6388038396835327,-10.5,-0.9714146852493286,0.37854713201522827,-0.12251663208007812,-0.11900685727596283,0.04844427853822708,-10.733553886413574,11.894444465637207,0.23390579223632812,-0.5874530673027039,1.5722181797027588
67000,-10.58687973022461,-22.169158935546875,-2.2010703086853027,-10.5,-0.9692354202270508,0.3793729841709137,-0.08687973022460938,-0.08422140777111053,0.04693302884697914,-9.721396446228027,9.672760963439941,0.20577166974544525,-0.7139502763748169,1.6722233295440674
67100,-10.426687240600586,-23.959016799926758,-2.1961612701416016,-10.5,-0.9678210616111755,0.3799099624156952,0.07331275939941406,0.0709569975733757,0.057033415883779526,-10.892777442932129,11.771126747131348,0.21748511493206024,-0.7791351079940796,1.6244020462036133
67200,-10.35181999206543,-20.145410537719727,-2.3859639167785645,-10.5,-0.9691511988639832,0.3794049322605133,0.1481800079345703,0.14360745251178741,0.010041735135018826,-12.370131492614746,13.241364479064941,0.22123518586158752,-0.8301810622215271,1.8696088790893555
67300,-10.151055335998535,-21.3861083984375,-1.6634389162063599,-10.5,-0.9656257629394531,0.3807448744773865,0.34894466400146484,0.3369981348514557,0.013804435729980469,-10.143671035766602,10.772704124450684,0.18628276884555817,-0.7342513799667358,1.4793658256530762
67400,-10.322772979736328,-20.14797592163086,-1.1763192415237427,-10.5,-0.9616475701332092,0.38226258754730225,0.17722702026367188,0.1704518347978592,0.04235382378101349,-11.52684497833252,10.226011276245117,0.2043410986661911,-0.9897245764732361,1.487753987312317
67500,-10.43646240234375,-21.066368103027344,-1.7826306819915771,-10.5,-0.9575585126876831,0.38382887840270996,0.06353759765625,0.06085210293531418,0.02197210304439068,-11.888792991638184,10.602686882019043,0.2285197675228119,-0.7545256614685059,1.930169701576233
67600,-10.503288269042969,-22.017715454101562,-0.327126145362854,-10.5,-0.9589497447013855,0.3832952380180359,-0.00328826904296875,-0.0031533013097941875,-0.0007234535296447575,-14.22730827331543,9.396015167236328,0.21586765348911285,-0.6541435718536377,1.6688523292541504
67700,-10.62742805480957,-22.7816219329834,-1.65499746799469,-10.5,-0.96304851770401,0.381727397441864,-0.1274280548095703,-0.12271510809659958,0.12287219613790512,-10.959480285644531,10.934305191040039,0.23016130924224854,-0.8006308674812317,1.491498351097107
67800,-10.491643905639648,-22.561342239379883,-1.3810310363769531,-10.5,-0.9614418745040894,0.382341206073761,0.008356094360351562,0.008034562692046165,-0.009368776343762875,-12.567721366882324,15.558328628540039,0.21710918843746185,-1.4149807691574097,2.0
